,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,Class,status
205,18,37,15,134,29,21,26,13,11,8,16,21,104,27,153,128,20,8,6,16,58,13,8,30,8,55,23,5,11,7,37,158,34,142,80,19,1207801,4396,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,251.7024994,251.7093506,0.928836048,0.886907995,0.928815305,-2.490700006,-2.075853825,0,0.009171901,0,0.004059504,0.986768595,0.011815702,0,0.005438017,0.982746281,0.173886777,0.170916529,0.171702479,0.483494215,0.349346281,0.322342149,0.328307438,4.13E-06,0.332221488,0.332629752,0.335142149,6.61E-06,0.000976033,0,0.002231405,0.996792562,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,178.6235201,192.7173118,0.852998822,0.32708592,0.725940527,-1.401233835,-79.84419386,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,65,0.070118117,0.06510385,0.318512496,0.050415315,0.074778245,0.081792159,0.019393809,0.025433038,0.0251833,4.334546987,3.975719346,4.301799379,0.21733723,3,0,0,0,0,4,3,0,0,706,0,0,561,697,721,710,0,0,0,0,0,0,0,0,0,0,0,1.279758678,-0.279758678,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
206,8,29,7,55,8,11,8,24,5,27,15,5,37,11,59,82,11,4,7,20,35,8,3,7,2,25,14,17,8,5,30,166,11,73,16,15,3357.5,219.5807341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,252.8839569,253.1861877,0.932243228,0.890320778,0.932219446,-2.535146236,-1.384776831,0,0.002779339,0,0.004649587,0.992571074,0.001400826,0,0.006619835,0.991979339,0.169659504,0.169580165,0.170643802,0.490116529,0.330616529,0.330628099,0.338752066,3.31E-06,0.334269421,0.332946281,0.332784298,0,0.000316529,0.000243802,0.003209091,0.996230579,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,173.0222266,200.8902442,0.864668798,0.327971327,0.719184336,-1.399568083,-86.11853122,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,28,0.061655022,0.059748355,0.313133229,0.050108086,0.066841548,0.068752375,0.01546568,0.018795384,0,4.259664868,3.679874157,3.982075685,0.14212133,2,0,0,0,0,2,2,0,0,403,0,0,315,329,403,439,0,0,0,0,0,0,0,0,0,0,0,0.833930579,0.166069421,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
207,9,19,2,29,12,15,111,13,96,8,22,8,4,11,16,29,1,1,1,15,22,1,7,6,6,13,8,4,5,7,11,125,12,36,32,13,3245,213.4802289,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253.6842346,253.6958618,0.935519218,0.893642545,0.935494423,-2.588635921,-0.750965297,0,0.003182645,0.000218182,0.001490909,0.995108264,0.003124793,0.000500826,0.003118182,0.993256198,0.167290909,0.167614876,0.168038017,0.497056198,0.329742975,0.334852893,0.3354,4.13E-06,0.337055372,0.333265289,0.329669421,9.92E-06,0,0.000114876,0.000827273,0.999057851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,104.7303087,0,0.874131696,0.328826412,0.639784449,-1.403092424,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,17,0.055679658,0.053084145,0.308324314,0.049686836,0.057677788,0.055020226,0.011602956,0.030986085,0.030505677,4.186137474,3.42672577,3.646734405,0.050651815,2,0,0,2,2,2,2,0,0,296,0,0,253,235,286,293,0,0,0,0,0,0,0,0,0,0,0,0.267565289,0.732434711,0,0,0,0,0,0,0,0,0,15,18,11,9,10,11,15,0,0,active,1
208,7,10,2,47,4,5,2,11,7,4,4,3,23,8,8,25,4,3,4,11,20,1,5,5,6,10,10,2,3,8,9,118,8,16,12,12,3197.5,211.2375883,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.992218,253.9977875,0.935729742,0.893862903,0.935699284,-2.593098164,-0.696810722,0,0.00175124,0,0.000320661,0.997928099,0.001720661,0,0.000773554,0.997505785,0.167361157,0.16755124,0.167604132,0.497483471,0.332819835,0.33877438,0.328400826,4.96E-06,0.334855372,0.331307438,0.333820661,1.65E-05,0,0,0.000164463,0.999835537,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,112.4535339,173.9254598,0.874735779,0.328882882,0.627422068,-1.427508647,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,9,0.053479658,0.05121474,0.307676361,0.049690089,0.057145966,0.05295697,0.010551966,0.018583802,0.018280776,4.182390314,3.411874284,3.644076793,0.041177581,2,0,0,2,0,2,2,0,0,235,0,0,196,188,243,208,0,0,0,0,0,0,0,0,0,0,0,0.223267769,0.776732231,0,0,0,0,0,0,0,0,0,12,13,11,9,9,9,12,0,0,active,0
209,15,19,7,68,14,22,26,11,26,6,14,13,46,5,40,68,3,9,6,17,43,7,9,14,9,17,20,4,10,28,13,162,20,72,3,14,1207801,4396,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,253.0035858,253.0146942,0.933404088,0.891489446,0.933370173,-2.554500103,-1.13720417,0,0.004327273,0,0.00124876,0.994423967,0.004792562,0,0.001866942,0.993340496,0.169338843,0.169009091,0.16928595,0.492366116,0.33431157,0.335259504,0.330423967,4.96E-06,0.331917355,0.335741322,0.332334711,6.61E-06,0.000173554,0,0.000681818,0.999144628,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,157.8677329,180.3844683,0.868261474,0.328271043,0.724954224,-1.40565788,-86.66057599,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,19,0.06069673,0.057458548,0.311516921,0.049881477,0.06452962,0.064901512,0.014038286,0.031423982,0.03097238,4.238140948,3.627161494,3.898669214,0.113644272,2,0,0,0,0,2,2,0,0,350,0,0,294,314,347,352,0,0,0,0,0,0,0,0,0,0,0,0.684719835,0.315280165,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
210,7,19,5,24,11,14,5,12,14,4,4,4,15,6,14,9,4,6,5,16,14,4,7,8,10,11,11,203,227,15,18,119,15,27,19,6,3262,212.6518018,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254.1520538,254.1565247,0.936111033,0.894195497,0.936083257,-2.596654177,-0.588050425,0,0.001484298,0,0.000263636,0.998252066,0.001460331,0,0.00072314,0.997816529,0.167145455,0.167320661,0.167365289,0.498168595,0.33288843,0.338789256,0.328318182,4.13E-06,0.334576033,0.335761157,0.329639669,2.31E-05,0,0,0.000152893,0.999847107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.876041765,0.328968122,0.588262284,-1.405983623,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,11,0.051612702,0.049805958,0.306749498,0.049620224,0.054844991,0.050968237,0.009541224,0.016566339,0.015860841,4.173777379,3.353012032,3.551138492,0.033794141,2,0,0,2,1,2,2,0,0,154,0,0,162,138,170,167,0,0,0,0,0,0,0,0,0,0,0,0.155846281,0.844153719,0,0,0,0,0,0,0,0,0,12,11,11,9,9,9,12,0,0,active,0
211,11,14,10,51,29,157,119,13,170,10,10,5,15,5,10,27,8,7,8,12,27,10,20,18,11,26,7,4,4,576,21,143,21,76,9,21,6677.5,322.9777027,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.7993622,253.8063507,0.935036719,0.893112659,0.935000896,-2.577454329,-0.796062827,0,0.002718182,0,0.00058843,0.996693388,0.003436364,0,0.000931405,0.995632231,0.168404959,0.168009091,0.168026446,0.495559504,0.336300826,0.335773554,0.327921488,4.13E-06,0.330639669,0.334879339,0.334480992,0,0.000201653,6.53E-05,0.000407438,0.99932562,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,155.1876324,187.1779292,0.873405077,0.328687347,0.705344595,-1.386651743,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,9,0.054990627,0.05248094,0.308659132,0.049877613,0.05925238,0.057168848,0.011739488,0.016720671,0.016396277,4.204106907,3.491129959,3.682313677,0.07180303,2,0,0,0,0,2,2,0,0,284,0,0,199,205,268,281,0,0,0,0,0,0,0,0,0,0,0,0.412080992,0.587919008,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
212,10,26,8,47,26,29,20,16,24,6,9,7,26,7,16,33,6,9,6,24,29,7,12,15,10,18,21,281,424,26,17,143,18,38,14,4,3116.5,209.2375883,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,253.9586792,253.7228546,0.935470641,0.893550575,0.93544203,-2.587993383,-0.754588425,0,0.00147438,0,0.00072562,0.9978,0.002870248,0,0.001498347,0.995631405,0.167621488,0.167704959,0.167809091,0.496864463,0.331846281,0.338743802,0.329405785,4.13E-06,0.333366942,0.333795041,0.332831405,6.61E-06,0,0,0.000708264,0.999291736,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,131.1213923,150.2160573,0.874044585,0.328802815,0.647375664,-1.37848115,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,16,0.054471962,0.052797626,0.308478165,0.049704141,0.05885328,0.055305251,0.011014317,0.016008596,0.028373065,4.18970413,3.45843113,3.676645861,0.051512435,2,0,0,2,2,2,2,0,0,257,0,0,205,212,247,272,0,0,0,0,0,0,0,0,0,0,0,0.292346281,0.707653719,0,0,0,0,0,0,0,0,0,13,12,10,9,9,9,13,0,0,active,0
213,13,10,4,35,14,15,22,14,12,6,6,4,4,5,18,9,4,6,5,20,22,4,4,6,6,13,18,188,273,12,14,109,35,26,17,9,3193,211.4802289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.3437347,254.3439026,0.935933411,0.894005835,0.93590188,-2.591580391,-0.621973574,0,0,0.000241322,0.000641322,0.999117355,0,0.000514876,0.001389256,0.998095868,0.167283471,0.167638843,0.167655372,0.497422314,0.330483471,0.338138843,0.331372727,4.96E-06,0.335559504,0.335219008,0.329208264,1.32E-05,0,0.000112397,0.000334711,0.999552893,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.87588238,0.328919544,0.656343059,-1.392943926,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,16,0.051365153,0.051617678,0.307211516,0.049687191,0.054629432,0.052912461,0.009862737,4.97E-05,0,4.181236447,3.401648077,3.500479724,0.04305889,2,0,0,1,2,2,2,0,0,212,0,0,212,181,232,211,0,0,0,0,0,0,0,0,0,0,0,0.248667769,0.751332231,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
214,13,25,8,25,21,14,17,17,23,8,15,9,23,8,20,36,10,8,8,27,34,9,6,20,7,24,18,299,134,19,28,127,17,62,15,12,3325,215.4802289,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,253.5341187,253.5410461,0.93496263,0.893060923,0.934926867,-2.579171658,-0.847168624,0,0.004295868,0,0.001408264,0.994295868,0.005458678,0,0.002517355,0.992023967,0.16836281,0.167823967,0.168214876,0.495598347,0.337531405,0.332616529,0.329847107,4.96E-06,0.330852893,0.336185124,0.332955372,6.61E-06,0.00017686,7.19E-05,0.000790909,0.998960331,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,130.9979343,169.7293604,0.872779648,0.328674094,0.692598098,-1.381747553,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,14,0.056974479,0.054131125,0.309220306,0.04968917,0.060164658,0.057653834,0.011603997,0.02958169,0.029332461,4.203788151,3.524578263,3.722645366,0.06860135,2,0,0,2,1,2,2,0,0,267,0,0,233,239,265,269,0,0,0,0,0,0,0,0,0,0,0,0.419418182,0.580581818,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
215,13,20,7,23,14,12,18,12,13,7,15,10,25,5,16,31,5,6,6,17,26,6,6,8,7,19,18,352,310,13,15,146,25,43,29,11,3196,210.6518018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.2809753,254.2810974,0.935750186,0.893819213,0.935716093,-2.586350441,-0.651616514,0,0.000343802,0,0.001236364,0.998419835,0.000671901,0,0.002310744,0.997017355,0.167643802,0.167595868,0.167985124,0.496775207,0.331799174,0.335767769,0.332428926,4.13E-06,0.333549587,0.336830579,0.3296,1.98E-05,4.30E-05,0,0.000680165,0.99927686,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.87563474,0.328871707,0.68659589,-1.385344982,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,23,0.051776262,0.052181593,0.307398093,0.049691308,0.056009497,0.054286302,0.010185135,6.50E-05,0,4.186276732,3.421234966,3.489142923,0.055687868,2,0,0,1,0,2,2,0,0,239,0,0,205,207,226,242,0,0,0,0,0,0,0,0,0,0,0,0.301409091,0.698590909,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
216,7,13,3,33,6,15,13,9,16,4,8,3,7,2,17,16,4,3,1,14,15,3,5,8,5,8,11,381,3,12,15,108,10,61,28,14,3183.5,212.0660154,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,253.6730652,253.6825104,0.935486019,0.893619657,0.935457051,-2.590199232,-0.764747918,0,0.003209917,0,0.000331405,0.996458678,0.003161983,0,0.000716529,0.996121488,0.167490083,0.167632231,0.167660331,0.497217355,0.33222314,0.338419835,0.329352893,4.13E-06,0.333546281,0.332970248,0.333463636,1.98E-05,0,0,0.000195868,0.999804132,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,101.5246535,148.2244945,0.873736361,0.328820523,0.627102921,-1.382021455,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,10,0.055450821,0.053124444,0.308296091,0.049738917,0.058492059,0.054292732,0.011143959,0.031212033,0.030814687,4.186695879,3.434786014,3.729878371,0.047036315,2,0,0,2,1,2,2,0,0,237,0,0,227,200,250,247,0,0,0,0,0,0,0,0,0,0,0,0.244103306,0.755896694,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
217,15,29,7,53,21,22,19,15,21,7,15,6,22,5,17,36,8,8,8,13,35,9,8,22,14,24,17,252,270,26,20,7,26,52,25,17,1207801,4396,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.8250732,253.8290253,0.935110927,0.89318651,0.93508786,-2.575008631,-0.726999998,0,0.003371074,0,0.000608264,0.996020661,0.0045,0,0.000892562,0.994607438,0.168676033,0.168057025,0.168091736,0.495175207,0.339956198,0.334338843,0.325700826,4.13E-06,0.325955372,0.335097521,0.338947107,0,0.000333058,0.000138843,0.000557851,0.998970248,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,160.8611569,190.0320224,0.874072707,0.328706285,0.726915852,-1.413855155,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,17,0.054507225,0.051962319,0.308425893,0.049706083,0.056981308,0.05778973,0.010668388,0.016008596,0.015845274,4.205466925,3.51716443,3.61484908,0.0773507,2,0,0,0,0,2,2,0,0,241,0,0,225,256,262,261,0,0,0,0,0,0,0,0,0,0,0,0.42667438,0.57332562,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
218,6,6,4,36,7,10,14,9,13,4,4,3,17,5,7,21,5,3,2,10,16,3,6,9,5,12,12,2,6,17,5,162,9,35,11,14,1930,165.1959581,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,253.6703796,253.6808929,0.935529888,0.893666387,0.93549639,-2.589331388,-0.735434711,0,0.00357438,0,0.000371901,0.996053719,0.003887603,0,0.000766942,0.995345455,0.167726446,0.167650413,0.16765124,0.496971901,0.336138843,0.337963636,0.325893388,4.13E-06,0.331321488,0.332631405,0.336043802,3.31E-06,3.88E-05,0,0.000358678,0.999602479,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,105.1083809,0,0.87423092,0.328832503,0.654064445,-1.403443208,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,11,0.055193158,0.05287517,0.308099591,0.0497328,0.056926346,0.054285969,0.010794163,0.031662927,0.031191507,4.188465809,3.449413737,3.685672904,0.048603614,2,0,0,2,0,2,2,0,0,281,0,0,237,224,267,278,0,0,0,0,0,0,0,0,0,0,0,0.270497521,0.729502479,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
219,11,20,8,50,8,15,112,10,14,1,21,12,5,13,31,26,3,3,1,11,20,4,6,14,2,18,9,4,4,190,12,130,18,62,29,19,3284.5,214.8944424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.2114868,254.2117767,0.935480237,0.893553376,0.935442269,-2.588809729,-0.76029259,0,0,0,0.000895868,0.999104132,0,0,0.001971901,0.998028099,0.167476033,0.167649587,0.16784876,0.49702562,0.331456198,0.336706612,0.331833058,4.13E-06,0.334891736,0.333439669,0.331658678,9.92E-06,0,0,0.000654545,0.999345455,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.87391766,0.328803533,0.632194072,-1.386220328,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,17,0.053230783,0.053289026,0.308405769,0.049750838,0.058537367,0.054799921,0.011421152,7.99E-05,0,4.187667947,3.427553163,3.67647487,0.049434672,2,0,0,2,2,2,2,0,0,292,0,0,216,209,293,290,0,0,0,0,0,0,0,0,0,0,0,0.266043802,0.733956198,0,0,0,0,0,0,0,0,0,15,13,12,12,11,12,15,0,0,active,0
220,19,30,10,68,9,17,163,10,116,2,25,12,26,6,36,35,4,2,1,16,31,4,10,15,2,25,12,4,5,15,43,163,32,71,36,11,3269,215.4802289,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.7522278,253.7552185,0.934781551,0.892849505,0.93475312,-2.579091787,-0.930153728,0,0.001629752,0,0.001976033,0.996394215,0.001782645,0,0.003920661,0.994296694,0.167826446,0.167992562,0.168538017,0.495642975,0.331269421,0.332289256,0.33643719,4.13E-06,0.334652893,0.335622314,0.32971157,1.32E-05,7.11E-05,3.64E-05,0.001176033,0.998716529,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,146.2124108,189.7803344,0.871852346,0.328619898,0.679189237,-1.404587696,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,16,0.056888679,0.053521057,0.309982257,0.049802282,0.062589329,0.058834166,0.01321108,0.015666055,0.015533356,4.203081751,3.496350497,3.771116047,0.066515889,2,0,0,1,0,2,2,0,0,337,0,0,261,247,332,343,0,0,0,0,0,0,0,0,0,0,0,0.441504959,0.558495041,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,1
221,13,12,10,49,9,17,8,8,177,3,15,11,3,17,22,29,2,2,2,16,22,4,8,12,3,13,7,4,5,192,10,143,28,62,31,10,3291,215.4802289,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.9868927,253.9902344,0.935334146,0.89341104,0.935298681,-2.588165045,-0.801336348,0,0.001076033,0,0.000897521,0.998026446,0.001059504,0,0.001960331,0.996980165,0.167465289,0.16762562,0.167946281,0.49696281,0.330930579,0.335970248,0.333095041,4.13E-06,0.33477438,0.33547438,0.329731405,1.98E-05,0,0,0.000507438,0.999492562,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,120.9060323,183.0507598,0.873204556,0.32876706,0.629966012,-1.38368827,0,1100,1,1100,1,1100,7,1100,1,1100,1,1100,1,1100,19,0.054104921,0.051374628,0.308466738,0.049787811,0.056888983,0.054719891,0.011502988,0.013621641,0.012250872,4.18859891,3.443089609,3.717087174,0.049971022,2,0,0,2,1,2,2,0,0,308,0,0,240,223,322,301,0,0,0,0,0,0,0,0,0,0,0,0.251557025,0.748442975,0,0,0,0,0,0,0,0,0,15,13,12,11,10,12,15,0,0,active,1
222,10,28,8,55,8,14,13,13,182,2,23,12,16,9,16,37,2,2,1,14,46,4,7,14,2,33,12,5,5,12,12,136,21,90,21,8,3216.5,213.2375883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.1012115,253.8569183,0.935121834,0.893198967,0.935093999,-2.583761454,-0.846980989,0,0.000156198,0,0.001457025,0.998386777,0.001771901,0,0.003000826,0.995227273,0.16771405,0.167832231,0.168234711,0.496219008,0.331827273,0.333741322,0.334426446,4.96E-06,0.333891736,0.333953719,0.33215124,3.31E-06,5.04E-05,5.95E-05,0.000915702,0.99897438,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,185.1589459,0.872954392,0.328709428,0.664321726,-1.390101238,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,20,0.054528577,0.052597262,0.309163605,0.049839618,0.059677454,0.057024774,0.012338779,3.41E-05,0.015673854,4.195930177,3.468216534,3.724354225,0.058844772,2,0,0,2,0,2,2,0,0,312,0,0,272,230,291,304,0,0,0,0,0,0,0,0,0,0,0,0.359209917,0.640790083,0,0,0,0,0,0,0,0,0,16,12,11,11,10,11,16,0,0,active,1
223,21,36,10,69,9,23,190,9,4,1,20,18,34,15,13,66,3,2,2,13,36,3,13,11,2,39,13,6,6,5,25,122,21,75,12,17,6131,307.5634892,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.7707672,253.7757416,0.934871137,0.892948687,0.934842587,-2.575460672,-0.855373561,0,0.001616529,0,0.002292562,0.996090909,0.001759504,0,0.004029752,0.994210744,0.167882645,0.168032231,0.168721488,0.495363636,0.329281818,0.333583471,0.337129752,4.96E-06,0.336547107,0.33598843,0.327454545,9.92E-06,5.54E-05,4.88E-05,0.001242149,0.998653719,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,155.2460308,192.8587632,0.872736804,0.328645298,0.709749968,-1.395180688,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,23,0.056386812,0.053037036,0.309583081,0.049850434,0.060537851,0.059237917,0.012538397,0.015502104,0.015267356,4.203664875,3.51415754,3.67230939,0.073456284,2,0,0,1,1,2,2,0,0,340,0,0,293,299,366,318,0,0,0,0,0,0,0,0,0,0,0,0.459099174,0.540900826,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
224,17,25,8,54,18,24,14,10,24,7,10,11,33,13,23,54,10,11,8,13,27,9,9,17,13,27,23,263,11,30,15,9,33,55,53,11,1207801,4396,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.8426514,253.6117706,0.935195327,0.893273771,0.935162723,-2.57350421,-0.686414063,0,0.002928099,0.00072314,0.002420661,0.993928099,0.005120661,0.001100826,0.003596694,0.990181818,0.168391736,0.16812314,0.168491736,0.494993388,0.334840496,0.334169421,0.33098595,4.13E-06,0.329317355,0.338267769,0.332414876,0,0.000192562,0.000410744,0.001272727,0.998123967,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,160.236607,153.0389869,0.874610372,0.328731818,0.730020303,-1.415505737,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,27,0.053859706,0.052543403,0.308028065,0.049724679,0.056921847,0.057712649,0.01023137,0.015985282,0.028240467,4.202985122,3.505641211,3.544367909,0.07871368,1,0,0,0,0,1,1,0,0,212,0,0,186,211,214,205,0,0,0,0,0,0,0,0,0,0,0,0.389843802,0.610156198,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
225,8,19,5,47,12,12,12,6,113,2,9,10,21,13,10,20,1,2,2,8,21,6,5,13,4,14,6,5,4,16,13,171,20,58,34,9,3203,212.6518018,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,254.0519104,254.0560913,0.935537577,0.893626451,0.935512602,-2.590125561,-0.748309076,0,0.001217355,0,0.000304959,0.998477686,0.001391736,0,0.00072314,0.997885124,0.167527273,0.167654545,0.167655372,0.49716281,0.332704959,0.337594215,0.329696694,4.13E-06,0.332591736,0.334347107,0.333057851,3.31E-06,3.80E-05,3.97E-05,0.000247107,0.999675207,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.874039345,0.328822259,0.631797562,-1.40385696,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,14,0.053651135,0.051116235,0.308178938,0.049769349,0.058476934,0.054242576,0.011302124,0.01199817,0.011785537,4.186770274,3.435356951,3.68061042,0.046399006,2,0,0,2,1,2,2,0,0,267,0,0,239,195,240,267,0,0,0,0,0,0,0,0,0,0,0,0.249197521,0.750802479,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,1
226,19,13,13,67,26,24,22,15,35,9,14,7,20,11,21,63,12,10,10,19,20,12,11,29,16,35,19,511,353,35,20,8,30,63,45,28,1207801,4396,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.0585175,253.3164215,0.934219062,0.892285585,0.93419379,-2.561712503,-0.905076861,0,0.006245455,0,0.002933058,0.990821488,0.005757851,0,0.004506612,0.989735537,0.169338017,0.168371901,0.169071901,0.493218182,0.335797521,0.331540496,0.332658678,3.31E-06,0.330664463,0.336166116,0.333156198,1.32E-05,0.000242149,0,0.001919835,0.997838017,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,133.2715887,181.0409724,0.871536132,0.328475282,0.739238283,-1.403315522,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,25,0.059821574,0.055244853,0.310425189,0.049799538,0.060913907,0.063021822,0.012508377,0.040098298,0.027876925,4.223197122,3.60627365,3.745197118,0.101420303,2,0,0,0,0,2,2,0,0,335,0,0,284,348,363,354,0,0,0,0,0,0,0,0,0,0,0,0.530391736,0.469608264,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
