"ID","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","Class"
"CHEMBL63003",3.915600000000004,142.25589999999985,212.56383661880415,75.87,485.6280000000004,485.26784197999996,6,2,10,1,5,1,6,36,71,1,0,5,3,2,2,0,1,1,3,1,1,0.4,20.77314364291174,13.087509472724436,9.980733073292495,7.2953065975959435,4.99592315915046,13.087509472724436,9.980733073292495,7.2953065975959435,4.99592315915046,-3.2199999999999993,24.473342334134948,11.229670971804682,5.941756819857277,"inactive"
"CHEMBL63036",4.071500000000004,121.60700000000003,184.7677605245319,62.74,423.55700000000013,423.252191916,6,0,11,0,5,1,6,31,64,0,0,3,2,1,1,1,1,1,1,0,0,0.48,18.463362404460497,11.35830139704247,7.955495025230588,5.614606229577361,3.7209577204622044,11.35830139704247,7.955495025230588,5.614606229577361,3.7209577204622044,-2.7299999999999995,22.944111391922647,12.20347402159697,7.173490000073737,"inactive"
"CHEMBL639",4.297500000000004,110.64600000000004,163.9262106329617,38.13,381.9070000000001,381.1607900679999,4,0,3,0,4,0,5,27,51,1,1,4,3,1,1,1,1,1,2,0,0,0.36363636363636365,16.32257560581734,9.928473303876343,7.869681570082659,5.708802715193014,4.040590071074463,9.550508830867114,7.433245789610674,5.4568263998535285,3.91460191340472,-2.1699999999999995,18.205323124111292,7.829161513005722,3.919067594989891,"active"
"CHEMBL64021",3.769020000000003,116.20050000000005,177.93177354429912,59.080000000000005,410.5140000000002,410.22055744,6,0,8,0,5,1,6,30,60,0,0,3,2,1,1,0,1,1,2,0,0,0.4166666666666667,17.803076755864755,10.548433669229903,7.452605537650518,5.182476664329921,3.502495090760123,10.548433669229903,7.452605537650518,5.182476664329921,3.502495090760123,-2.859999999999999,21.83946096024729,10.784362741194235,6.066937215093504,"inactive"
"CHEMBL64249",4.335800000000003,97.53200000000005,146.9774734119325,6.48,344.9110000000001,344.111397352,2,0,1,0,3,0,4,23,44,1,1,4,2,1,2,0,1,2,2,0,0,0.3684210526315789,14.907401540868936,9.37787608677406,7.971312140587136,6.360240207801747,4.836256996929816,8.183415032837107,6.451099403628325,4.915260214519972,3.5408155329632507,-1.0000000000000002,15.5232,6.481481481481482,3.1574344023323615,"active"
"CHEMBL643",4.239400000000003,87.16200000000006,124.95015410978681,6.48,284.428,284.13471963999996,2,0,3,0,3,0,3,20,40,1,1,3,2,0,1,0,0,1,2,0,0,0.29411764705882354,13.022431266284688,7.781111411688204,6.544526508770417,4.990630706825791,3.501116862201539,6.964614830760478,5.46074955228359,3.8603623279918655,2.4053681858058416,-1.4499999999999997,13.529274335340189,5.5050104357236735,2.433756182332631,"active"
"CHEMBL6437",3.0839000000000016,83.27400000000006,120.18615504528896,6.48,264.372,264.16264864,2,0,0,0,2,0,2,20,40,1,1,4,2,1,2,0,1,2,2,0,0,0.3333333333333333,11.91900673845274,7.436433325672088,5.975738149618502,4.679497501823576,3.6398866710785605,7.436433325672088,5.975738149618502,4.679497501823576,3.6398866710785605,-1.7999999999999994,11.97999288002848,4.637130177514793,1.831999373482653,"active"
"CHEMBL654",2.4789000000000003,81.06900000000005,119.40580302623545,19.37,265.36,265.157897608,3,0,0,0,3,0,3,20,39,1,1,4,2,1,2,1,1,2,1,0,0,0.35294117647058826,11.788870064763072,7.296230545241082,5.833158423299529,4.51801332931413,3.4914138681672253,7.296230545241082,5.833158423299529,4.51801332931413,3.4914138681672253,-1.8699999999999997,11.91553470515496,4.5990470900709735,1.8129321738332898,"active"
"CHEMBL65849",3.867300000000003,94.66270000000006,133.28600147642697,28.16,297.44599999999997,297.22049786400004,3,1,5,1,3,0,3,22,49,0,0,3,2,0,1,1,0,0,1,0,1,0.5263157894736842,13.860682517250803,8.54587899348616,6.573466008035527,4.50315931151727,3.3599365755422466,8.54587899348616,6.573466008035527,4.50315931151727,3.3599365755422466,-1.6099999999999999,15.292012937649021,7.100351803650277,3.4090485548766574,"inactive"
"CHEMBL71",4.894400000000004,92.19400000000006,135.25342033666848,6.48,318.8730000000001,318.09574728800004,2,0,4,0,3,0,4,21,40,0,0,3,2,0,1,0,0,1,2,0,0,0.29411764705882354,13.915837709306214,8.331172040341192,7.010513420734169,4.940160423539641,3.8308620729095892,7.136710986404238,5.490300683775358,3.574794941917979,2.5884116965055552,-1.1599999999999997,14.763801473252023,6.304372410382191,3.203270439286252,"active"
"CHEMBL715",3.4392200000000015,94.04770000000005,134.63664509956521,30.869999999999997,312.4420000000001,312.14086764,4,1,0,1,5,0,5,22,42,0,0,4,2,1,2,1,1,2,1,0,0,0.35294117647058826,13.781564128585785,8.512390462588089,7.224055655929023,5.2435189098628125,3.9258687800433663,7.695893881660362,5.9677326693738495,4.277593083573746,3.0059599121789278,-1.85,13.788296582061772,5.409294431379946,2.401272703146137,"active"
"CHEMBL716",2.8560000000000016,109.12180000000002,164.207192881407,48.300000000000004,383.5170000000001,383.16674804,5,1,5,1,6,0,6,27,52,0,0,4,2,1,2,0,1,2,2,0,0,0.38095238095238093,16.197503946864675,10.274982668311432,7.749801516389401,6.039833264702616,4.471266596296783,9.458486087383704,6.666024559902575,4.898789906170252,3.453586328466684,-1.859999999999999,18.50084730171864,8.885924063609108,4.352616912155156,"active"
"CHEMBL73307",2.9421000000000017,71.45970000000004,102.49229681322625,12.03,223.31899999999996,223.136099544,1,1,2,1,1,0,1,17,34,0,0,3,2,0,1,0,0,0,2,0,1,0.25,10.11036598507973,6.200959269812562,4.684667532644189,3.650169479521846,2.867009045745593,6.200959269812562,4.684667532644189,3.650169479521846,2.867009045745593,-1.5999999999999996,10.547443519619504,4.343026068261222,1.7668486067222067,"inactive"
"CHEMBL81485",3.0618000000000016,84.32670000000005,125.04376728767849,24.5,280.37100000000004,280.15756325999996,3,1,2,1,3,0,3,21,41,2,2,4,2,1,2,0,1,2,2,0,0,0.3333333333333333,12.250284921419725,7.628862849873187,5.866693837400647,4.4877024554779865,3.5488455364681943,7.628862849873187,5.866693837400647,4.4877024554779865,3.5488455364681943,-1.8399999999999994,12.86730753691564,5.1703308086433495,2.1323130468813507,"active"
"CHEMBL82635",3.7124200000000025,93.69100000000006,137.983623003067,15.71,308.425,308.18886338799996,3,0,2,0,3,0,3,23,47,2,2,4,2,1,2,0,1,2,2,0,0,0.4,14.120148247730057,8.402631082963333,7.015137209873773,5.00491650467653,3.948914611636199,8.402631082963333,7.015137209873773,5.00491650467653,3.948914611636199,-1.8399999999999994,14.733395903688434,5.660107682668962,2.540160419013828,"inactive"
"CHEMBL82714",3.794100000000003,93.57100000000005,137.98362300306704,15.71,308.425,308.18886338799996,3,0,2,0,3,0,3,23,47,2,2,4,2,1,2,0,1,2,2,0,0,0.4,14.120148247730057,8.344996501391904,7.328996627617636,4.901695118085076,4.1466924344758995,8.344996501391904,7.328996627617636,4.901695118085076,4.1466924344758995,-1.8399999999999994,14.733395903688434,5.359572210358487,2.540160419013828,"active"
"CHEMBL84081",3.5431000000000026,88.91200000000005,135.78421629159666,15.71,312.388,312.163791512,3,0,2,0,3,0,4,23,44,2,2,4,2,1,2,0,1,2,2,0,0,0.3684210526315789,13.498112720739284,8.08563025532424,6.715581559684446,4.674616280227065,3.7510703708446815,8.08563025532424,6.715581559684446,4.674616280227065,3.7510703708446815,-1.9099999999999993,14.667728185142165,5.621057519834537,2.620324075079709,"active"
"CHEMBL85",3.5904200000000026,112.25800000000004,174.23929709545146,64.16,410.4930000000002,410.211804324,6,0,4,0,6,0,7,30,57,0,0,5,3,1,2,2,1,2,1,0,0,0.5217391304347826,17.363784324560765,10.963062134042447,8.580102500215453,6.694743712192054,4.943831929390461,10.963062134042447,8.580102500215453,6.694743712192054,4.943831929390461,-2.5400000000000005,19.42507820908214,7.945993904374621,3.5548338156190766,"active"
"CHEMBL855",3.917520000000003,88.16900000000005,126.69208170617026,16.130000000000003,278.39899999999994,278.178298704,2,0,4,0,2,0,2,21,43,0,0,3,2,1,1,1,1,1,1,0,0,0.3157894736842105,12.62611351963929,7.737454750247061,5.706517539928642,4.055710350972486,2.8110881125361895,7.737454750247061,5.706517539928642,4.055710350972486,2.8110881125361895,-1.9299999999999995,14.026132168654264,6.682521574073874,3.586721213848961,"active"
"CHEMBL90",-0.08910000000000035,31.346099999999996,47.929986447263715,54.7,111.14799999999998,111.07964728799999,3,3,2,2,2,0,3,8,17,0,0,1,1,0,0,1,0,0,0,0,0,0.4,4.593477965441931,2.6096327723387156,1.5992157314199782,0.9553316757101956,0.5755096715382424,2.6096327723387156,1.5992157314199782,0.9553316757101956,0.5755096715382424,-0.8300000000000001,5.309470013947001,2.470712071659608,1.0691139139648633,"inactive"
"CHEMBL908",5.188000000000004,92.26700000000004,135.16892574867748,3.24,315.869,315.084848256,1,0,3,0,2,0,3,21,39,0,0,3,2,0,1,0,0,1,2,0,0,0.2222222222222222,13.838867601809334,8.264654103883071,6.968665929018319,4.9406177626595715,3.7888957228084914,7.070193049946118,5.448453192059507,3.553702321641033,2.5303842327718327,-1.2199999999999998,14.706242135858965,6.266454204965884,3.1796920280138097,"active"
"CHEMBL92667",3.766200000000003,89.21600000000007,132.2697508333857,12.47,293.41,293.177964356,2,0,2,0,2,0,2,22,45,3,1,4,2,1,2,0,1,1,2,0,1,0.4,13.327635190609351,8.179295271288133,6.857534576884511,4.987206258276283,4.104337902769411,8.179295271288133,6.857534576884511,4.987206258276283,4.104337902769411,-1.6399999999999997,13.984366672921752,5.527699127637112,2.3659171597633133,"active"
"CHEMBL96429",3.536800000000002,97.92100000000005,149.10734913815654,21.700000000000003,335.4470000000002,335.18852904,3,0,2,0,3,0,3,25,50,3,1,5,2,2,3,0,2,2,2,0,1,0.45454545454545453,14.564310605819406,9.494673881511519,7.508271873796568,5.983961628816877,4.7687892476430145,9.494673881511519,7.508271873796568,5.983961628816877,4.7687892476430145,-1.6799999999999997,15.565229791056165,6.562080785355107,2.905469395661157,"inactive"
"CHEMBL97357",8.325200000000008,208.10499999999942,324.0708988813687,86.13,773.7330000000001,772.259454056,9,0,12,0,8,1,12,54,97,1,1,7,5,2,2,1,2,2,4,0,0,0.35714285714285715,32.12981872590398,18.894479000157475,14.981242179508136,11.817527241122631,8.310547814310763,18.138550054139024,14.166841926026926,11.078497962384612,8.012456632688151,-4.639999999999999,37.66652648768753,15.991050829099128,7.517806151792878,"inactive"
